,rating,text
2397,4.0,All I can say is Taylor Jenkins Reid has done it again. I really fell in love with the Riva children and I only hope we will revisit them someday.
2398,4.0,"*staring at the wall thinking exclusively about how much love these siblings have for each other* 🥺This book is literally so out of my comfort zone I can't believe I actually connected this much with it. Historical fiction is not a genre I lean towards but this book won my heart in the end. Like, I came here to read about Malibu and surfing and I got the most heartwarming depiction of a family I've ever seen in my life.I have to say I preferred the first half to the second one when the party started. Reading about June and Mick, and about Nina, Jay, Hud, Kit both as children and as they were getting ready for the party had me obsessed. This book could have definitely been a 5 stars if it had continued in that direction. The party was underwhelming in comparison; with all that build-up I thought something would just explode. I mean, the party was fine (I loved the Nina-Mick face off, for example), but it wasn't as grand as I was expecting. Also, I didn't like how the povs kept switching between the main characters and the strangers attending the party. I completely understand why the author did it, but as a reader I can say it took away part of the focus that had been built for at least 200 pages on the main characters. And that's a shame.I loved the siblings with all my heart and I saw a piece of myself in all of them by the end. I cared about them so so much! TJR did that. She also made me fall for Mick Riva at the beginning just like June did, and I'm ashamed of myself lol. I can't believe I thought TJR couldn't make me possibly hate him but oooh she did. But looking at it from another perspective, he's probably the best and most complex character in the book.To conclude, Malibu Rising was a detour in my reading life I would happily take again. It was exactly what I needed to come out of a little audiobook slump I was in: it was engaging from beginning to end, and the writing made me immediately care about every single one of the characters, which is not something I experience every day."
2399,4.0,"

When there is only you, you do not get to choose which jobs you want, you do not get to decide you are incapable of anything. There is no room for distaste or weakness. You must do it all. All of the ugliness, the sadness, the things most people can't stand to even think about, all must live inside of you. You must be capable of everything.

i may have cried a lot of times in here. screw that. I definitely cried a ton while reading malibu rising. on her suggestive poses, in tight bikinis, and while the malibu waves crashing against her, nina ""cool surfer girl"" riva became every man's fantasy. she braved through life standing as the sole parent to her three younger siblings after their father left them for another woman. also, i just want to point out how reid owns the cheating trope. usually i'm not that bothered when used as plot device but in here it hurts so deep. if you love this author's works, do not miss this one out. 

""And I've been really sad,"" Nina added. ""That I… that I meant so little to someone who had made me believe I meant so much.""

To finally rank all tjr books!→ one true loves - 5 stars→ the seven husbands of evelyn hugo - 5 stars→ maybe in another life - 5 stars→ malibu rising - 4 stars→ forever, interrupted - 4 stars→ evidence of the affair - 3 stars→ daisy jones & the six - 3 stars→ after i do - 2 stars"
2400,4.0,"Read this one with a group and found it entirely delightful. It was impossible not to love the Riva's and TJR nailed it again with her back and forth dialogue and timestamps without any confusion or loss of storyline. It was interesting to unpack the idea of nature vs nurture when it comes to the imprint parents leave on their growing children and how it might shape who they become, and the ending was a satisfying conclusion of all characters and their arcs. A perfect summer read. "
2401,5.0,"4.5/5Song/s the book brought to mind: Save Your Tears by The WeekndMan, I loved this book. Malibu Rising by Taylor Jenkins Reid is a story about family but also about fire, and a whole lot of other characters as well. I loved the Malibu setting and the surfing aspect, and of course, I always love TJR's writing. I feel like her style is always slightly different in every book I read, but it always hits you where it counts. This book made me laugh out loud, shed some tears, and kept me hooked the entire time. I knew as soon as I read the first few words that I was going to love it and I'm glad I did!The Riva family story broke my heart in more ways than one, but it also showed such strength through Nina and other characters. I loved every single one of the siblings and my heart hurt for June, but Mick was a bastard, and you'll find out why. However awful he was, when you learn his backstory, you can understand why he became the way he is. I couldn't believe how powerful this story was for the present time considering it's told in just twenty-four hours. There are also chapters set in the past, and through many character's eyes and some omniscient narrating, you find out a lot of information in both time periods. It all comes together at the very end to find out who started the fire which added a mystery element as well. Malibu Rising is not a light read and I would keep some tissues handy, but it's another stunning novel from the queen of fiction.I received a complimentary copy of this book. Opinions expressed in this review are completely my own."
2402,5.0,i cried during daisy jones & the six.i sobbed during the seven husbands of evelyn hugo. you would think i would learn my lesson and realize i was going to shed some tears during malibu rising. but NOPE i was not ready at all.wow such a great story. i come from a big family myself so i found the sibling dynamic in this book to be incredibly heartwarming. as the youngest i saw myself in kit. i just wanted to give that whole family a hug AND BOY DID I WANT TO SLAP MICK RIVA!!!!!!! such a great story. taylor jenkins reid never disappoints. 5/5 stars!!! 
2403,5.0,oh my GOD...
2404,5.0,"I have read four novels by Taylor Jenkins Reid and loved them all. Her stories captivate me from the very beginning until the very end.Malibu Rising is a story about family, fame and how the choices parents make affect their children.Beautiful writing that is both heartbreaking and heartwarming."
2405,2.0,"I'm not sure what happened here but I found Malibu Rising disconnected, predictable and over the top.The book has a dual timeline, one that describes a summer day of 1983 when Nina Riva - a famous model - and her 3 siblings host their annual party in Malibu and a second one which follows the backstory of how Nina's parents June and Mick met and the tough upbringing of the Riva siblings. I enjoyed reading parts about the relationship between Nina's parents and Mick's rise to fame even though I did feel I've seen it all before. The book as a whole felt very disjointed and some scenes and characters were overly exaggerated making me roll my eyes several times. I understand this is supposed to be the world of celebrities which to ordinary people like myself often seems remote, but I felt the author really overdid it here and tried cramming in too many Hollywood stereotypes. There were also a ridiculous numer of random characters introduced that didn't add anything to the story and I couldn't see the point. I think the hardcore TJR fans will enjoy the novel but perhaps will agree this is not her best.Many thanks to the publisher for my review copy in exchange for an honest review. "
2406,5.0,"Ugh Perfection.The sibling relationship in this book was beautifully portrayed and made me tear up. Once again 5 stars aren't fucking enough for Taylor Jenkins Reid books. I'm officially a Taylor Jenkins Reid Stan (As if that was ever a question), At this point, I can even read her grocery list and deem it as a masterpiece, I love her writing that much.RTC.Buddy read with Bhavya, Ishika, Nashita and Maple 💕____________________________I'm screaming AHHHH just got my copy and I'm so excited to read this!!! Granted the UK cover is not a fav but it's Taylor Jenkins Reid so it's fine. How did I ever think the cover wasn't pretty, It's absolutely beautiful ❤️. One last thing, break my heart and make me sob Malibu Rising😭"
2407,4.0,Miss TJR did it again. The writing in this is flawless. I loved the characters and the pacing. I'd still put Evelyn Hugo and Daisy Jones ahead of this one but it still was a fantastic new release.Booktube | Instagram | Twitter
2408,5.0,"Rating: ⭐⭐⭐⭐⭐Genre: Historical + Family SagaBoy, Taylor Jenkins Reid knows how to write a story! I was expecting to like this book but not to love it. I am a big fan of her book The Seven Husbands of Evelyn Hugo but that was more outlandish. Daisy Jones was a nice story but it didn’t reach the level of Evelyn Hugo for me. Malibu Rising does it but with a little less showbiz glitter. This is the story of a dysfunctional family that goes through a lot of ups and downs. The story is told in two different timelines, the present (1983) and the past going back to the 1950s and advancing through the years until the present. I loved how the author handled the flow of time and events. I usually get worried when a book has more than one timeline because many tend to get confusing. That was not the case with this beautiful tale.There is lots of drama here, so if like me, that is your thing then you will enjoy this book a lot. The story is more character-driven and digs deep into each one of the characters. TJR has done a tremendous job with these characters and building their personalities. I enjoyed reading about the three generations especially June and Mick. At some point, I thought Nina would also repeat her mother’s mistake despite seeing the whole thing with her own eyes. But fortunately, the author gives us a totally different outcome, thanks to Carrie! Nina is the main protagonist. Although the other siblings have important roles as well, Nina is the one who goes through more hardship than others. I just loved her relationship with her siblings and how she took over from her mom in taking care of them. Another silent character in the story is Surfrider Beach. I adored the characters’ relationship with the beach and surfing since they were kids. To me, it felt like Malibu and the beach were the two parents who were taking care of these kids when they had no one. It was just beautiful!The story has several emotional moments that will stay with you after you finish reading it. It is a thought-provoking book for sure that starts on a high note and ends on one too. Absolutely loved it and looking forward to the author’s next. "
2409,4.0,"3.5 stars - I initially gave this book 3.75 but now I settled on 3.5, although the rating of stars is going to stay the same.I thought by listening to the audiobook would make my experience with the book so much better. Alas, it stayed the same, but I'm not complaining. I still enjoyed reading this the second time around. ********************************************It's been only a few months since I read this book, but weirdly I barely remember it.I had been planning to do a reread whenever I got the chance for the audiobook and now I have.I'm curious to see if I'm going to change my rating based on the audiobook.************************3.75For now I'm rounding up this book to 4 stars, but I won't be posting a full review until I listen to the audiobook as well. ************************Just got this from the bookstore."
2410,4.0,"Alright!I loved it!This is what I needed, after a stressful week. A brainless but engaging entertainment.If you love soap opera (or fairy tales) you may enjoy this book, but be warned that there is nothing special about the storyline, but what makes it good and how the story is told.I thought that the structure was brilliant.There is enough drama to make this book somewhat gripping, even though the drama of the rich, beautiful and famous seems so shallow.But shallow or not, I love the way TJR writes. I think that she is very talented.I can easily see this book being adapted for the screen."
2411,5.0,4.5
2412,3.0,"3 ""riding the wave to minority island"" stars! This was my June BOTM, and even though I'm not a drop-everything-and-read-Taylor-Jenkins-Reid reader, I was excited for this one. I love the cover, and the premise of a raucous, Malibu surfing family drama sounded promising; but in staying with the theme here, for me it was like a wave that looks massive coming in, but peters out before it even breaks the shoreline. It was just a bit underwhelming. It is a family drama that lacked any real drama. It is set in Malibu in August of 1983, and the majority of the book takes place over the course of 24 hours. It focuses on the four children of legendary singer Mick Riva, and his wife, June. Through flashbacks, June and Mick's ""love story"" unfolds, and you get a glimpse into the lives of the four children as well. You are also set up from page one to realize that Malibu is prone to fires, and that the annual Riva party ends in flames. I liked the foreshadowing of disaster, but ultimately it didn't deliver. The best parts for me were the chapters about the relationship of June and Mick Riva, which seemed to be a perfect wave, but quickly crashed down with Mick's rise to fame. June's struggles and her love/hate relationship with the family restaurant spoke to me, and I also liked how Jenkins Reid tied in Mick and June's relationship with each of their children, and its profound effect on each of them - but that was it when it came to the four siblings. The present day parts of the book about the lives of the siblings were just not that exciting or dramatic, and I didn't think any of the four were overly likeable or unforgettable. I cared only marginally about what would happen them. The annual Riva party was where it all went downhill for me though, as it seemed to last forever and a day, with excessive name-dropping of mainly fictitious people - what was the point of that?! So many baseless, secondary characters were introduced that it lost me, and I found myself skimming the party pages. Every few pages, an actual celebrity's name would be thrown in the mix, but not enough to make it feel believable or to keep me invested.The ending was okay but it lacked any real depth, as it was a bit too happily-ever-after to give it that true-to-life family drama feel. I have no doubt I'm in the minority with this review, but it was just a lackluster read for me. "
2413,5.0,"Rating: 4.5 starsThis is 100% the show Shameless but make it Hollywood, you can't change my mind. Hands down, this is my favorite TJR book so far. If you're going into this looking for some wild raging summer party as the main part of the story you'll definitely be let down. The party was just mainly rich, privileged drunk assholes doing drugs and breaking everything in Nina's house. However, if you like more of a character driven story this will probably be hard to put down for you. To say I adored Nina and her siblings in this book is an understatement. I honestly can't remember the last time I flew through a book the way I did Malibu Rising. I found myself picking this up every second I had to read more of Nina, Jay, Hud, and Kit's upbringing (where Nina had to take over the role of both parents) as well as finding out how each of the siblings secrets would catch up with them by the end of the night of the party. Nina's character development was just *chef's kiss*. Ugh, I could gush over it forever but.....spoilers.On top of loving the characters I also loved the writing, which doesn't really come as a surprise since I've had good reading experiences with TJR's books so far. I think the way the story was set up with flash backs to the past vs. hourly updates the day and night of the party is what really had me flying through this. I had to see how the party was going to unravel but also had to see how Nina and her siblings would adapt to whatever shitty hand life threw them as kids. It flowed extremely well in my opinion.Overall, I would totally recommend this for anyone looking for a beach read filled with looooots of drama, major character development, and a story that's just one hell of an emotional rollercoaster.P.S. - Mick Riva is absolute trash but I loved how his presence connected this book to The Seven Husbands of Evelyn Hugo and Daisy Jones and The Six."
2414,5.0,"Full detailed review is up on my blog: https://www.crumbledpages.com/malibu-...Malibu Rising is the story about one unforgettable night in the life of the Riva siblings set in Malibu of August 1983. Nina Riva's annual summer party is the wildest and most coveted party of Malibu and this year this party will end in flames. The story is about the four Riva siblings. Nina, the oldest one, who sacrifed so much for her family that she is almost like a mother to the other three. After losing their mother, she was the one to bring up her younger siblings. But she isn't looking forward to the party and she doesn't want to be the center of attention. Hud is nervous to attend the party because he is due a confession to his brother, Jay. Jay, on the other hand, is excited for the party because he invited the girl of his dreams to the party. And Kitt, who is on her path of self discovery but she also invited someone without consulting anyone. But by the morning the party goes out of hand and at the end Nina Riva's house is ablaze and burning. What made me love this book immensely was the storytelling and the story itself. TJR is a master of storytelling as we have seen with The Seven Husbands of Evelyn Hugo and Daisy Jones and The Six. The way she interweaves all the character's storylines into one big picture is amazing. I loved how family was at the heart of the story. I adored the relationship and love between the four siblings. They cared for each other so much and had the loss of their mother among them as an open wound. They loved each other deeply despite being so different from one another. Regardless their differences, they shared a beautiful bond."
2415,3.0,"I liked this more than Daisy Jones but less than Evelyn Hugo so... 3.5 stars. I hated the parents’ storyline but did enjoy the Riva kids, as messy as they were. On a side note, why does TJR love writing about cheating husbands so much!!!!"
2416,2.0,"I was a huge fan of Taylor Jenkins Reid’s last two books, Daisy Jones and the Six and The Seven Husbands of Evelyn Hugo. It seemed like she had finally found her niche, writing novels about the messy private lives of celebrities with plenty of plot twists. And it seemed like Malibu Rising -- about the adult children of a rock star – would fit into that niche nicely. Unfortunately, though, this one was just a mess. This novel covers the span of 24 hours in the life of the four adult Riva children, the day of oldest daughter Nina’s annual party at her Malibu mansion. Mick Riva had been a rock star in the 1960s, which meant that the four children had a fairly turbulent childhood and as the hours tick past and the party approaches, Reid uses flashbacks to explore the past: how Mick wooed their mother and how the children relied on each other to get through their shared trauma. And honestly? I think there was just too much going on here. There were extraneous threads that followed people who really had nothing to do with the Rivas, each Riva had POV chapters with their own drama (and there was a lot of drama so it sometimes was difficult to keep it all straight). The characters never really came to life for me and the resolution of central hook -- from the outset, we know that the party will end with Nina's house burning down -- was so unsatisfying that I found myself why we needed the fire in the story at all. Though I did just realize that Mick Riva was one of seven husbands from Evelyn Hugo, so that's a fun little twist. I actually wish that this book felt as thoroughly engrossing as that one had been. "
2419,5.0,"trigger warnings: drugs, alcoholism, estranged father, adoption, death of a parent, stroke, drowning, fire, abandonment, infidelity nina deserved better + i would personally like to push mick riva off a cliffreview will be posted closer to publication date! "
2421,5.0,"Taylor Jenkins Reid, ‘TJR’ as we lovingly call her, has written a saga, a mid-century, Hollywood, California, Family Saga. Think ‘Rat Pack’ than ‘Brat Pack,’ Sinatra, Martin and Sammy Davis Jr. in the 60’s, than Lowe, Estevez and Judd Nelson in the 80’s. The Riva name in Southern California was very big in the eighties, but it all started very small in the transition from the ‘Crooner Era’ ending in the 50’s and the start of Rock in the 60’s. Settle in, it’s going to be a bumpy ride.Mick Riva left the dark streets of his neighborhood in NYC as soon as he could. The sunshine and beach scene in California definitely appealed to him. The small town of Malibu, right on the coast, was perfect for surfing, something he was just learning to do when he was distracted by a beautiful, young girl. He charms her to marry him with promises he’ll give her everything she’d ever want. He does, for a while. Soon, Mick got swept away with his celebrity and charmed every woman he met, promising that first girl he’ll be back. Four kids later he left for good. The Riva kids raised themselves while their mother worked and waited for the man, she trusted but who could love only himself.Each child grows up a Riva kid, with that famous name like an invisible tag stitched onto their foreheads. Eventually that tag will become more a label, maybe even a curse. Each child really had no relationship with their father or enjoyed any of the benefits from his fame and fortune. They lived a modest life in a single-parent home.Mick’s absence affected each kid differently:Nina – the eldest, was her mother’s ‘right-hand-man,’ in ways that a father assists a mother in helping with raising kids. After their mother dies, Nina completely takes on all the family responsibilities at a young age. She’s famous for surfing but also for her beauty, but she only does the sexy photos to earn money for the family.Jay – the eldest son. Is constantly trying to impress his father by pushing himself surfing. He takes risks to be the best. Hud – the half-brother. Even though he knows he’s loved by his siblings, he always thinks about his biological mother giving him up. He knows the circumstances and is so happy that June took him in and loved him as her own.Kit – the youngest. Kit never knew her father, so she wants to show him that she doesn’t need him. Yet, she wants to impress him, and then say F.Y. on her own terms.We are here, August 1983, the day of the Riva’s final night of the summer party. We’re at Nina’s home up on a cliff preparing for maybe a hundred ‘A-Listers’ from L.A. to show up, and a hundred more of their fans, groupies, etc. to wander in as well. It will be a night to remember for the Riva kids and many of the party goers too.The saga comes to an epic close the night or maybe morning of this famous party, as well it should.Thank you Netgalley, Ballantine Books, and TJR aka Taylor Jenkins ReidScoop: Mick Riva was Evelyn Hugo’s third husband. From TJR’s book, ‘The Seven Husbands of Evelyn Hugo.’"
2422,3.0,"A very solid 3.5/5 stars! (this means I did like it overall, I just didn't love love it :))This was a very entertaining & addicting story, one stained with daddy issues, infidelity, and alcoholism. So many characters doing a number of detestable things! I nearly cried at one part, laughed in others, and felt disgusted reading other parts. I loved the '80s Malibu setting, and the general laid-back surfer/beachy atmosphere that drenched the pages. TJR has a way of describing a time & place in such a way that you genuinely feel like you're missing out because you, the reader, are not there with the characters. I felt this same way about Daisy Jones & the Six, but even more. Ha, I do love love Daisy Jones & the Six. Read that if you haven't already!!Nearly every character in this book is flawed to various degrees, but that's not a downside at all. I just didn't feel all that attached to any one character, despite relating to some of the issues the Riva children faced regarding a parent letting them down multiple times. I also kept coming away from this story with a feeling of general unease and sadness, and not in a good way. The scenes in part two, at the party, just read so empty and hollow. I felt bad for the characters who were either tripping on LSD, smoking pot, or sleeping with a stranger...Just so depressing, honestly. I didn't quite understand why we got all those little snapshots of such inconsequential characters. I didn't feel like it added much of anything to the story.Other than that, though, it was certainly a compelling story about the Riva family! Gosh, I detested Mick though. He's terrible. "
2423,4.0," Thanks to NetGalley and Penguin Random House Canada for an egalley in exchange for an honest review. One of my most anticipated reads of 2021 from one of my absolute favourite authors, Malibu Rising surrounds the four Riva siblings( Nina, Jay, Hudson, and Kit) in 1983 Malibu. It is also the whirlwind love story and tumultuous marriage of their parents, June and Mick in 1956 and the years of family events that follow. The novel specifically focuses on the day of Nina's Malibu Party, one that from the beginning of the story is hinted to be completely memorable.   And Nina felt a sense of doom, as she imagined how the night would play out. The conflict, the mess. This night, Nina could feel in her gut, was not going to end well.  Having read all of TJR'S books, it never ceases to amaze me how quickly I fall in love with all of her characters and become so invested in all their stories. What did surprise me was losing myself so totally in the surf scene. I was almost convinced that I needed that among my hobbies. Just kidding. I think I will just stick with reading books and watching movies about it. Through the descriptions and cultural references, I was certainly digging the 80's. There's a lot of characters that intersect with the Riva family, but TJR does make them just as memorable and fascinating as her main protagonists. Not to mention the dramatic adventures that take place during the ""party of the decade."" I don't really have any criticisms because I highly enjoyed the storyline and was captivated from beginning to end.  The perfect beach read! I mean, that cover alone begs to be adored!Goodreads review published 24/05/21Expected Publication Date 04/06/21"
2424,1.0,"1 🍕I'm quoting chef Gordon Ramsey here when a home cook disappoints him...really disappoints him.""This isn't a pizza, this is a mistake. This is an Italian tragedy."""
2425,4.0, 4 Stars ⭐️
2426,4.0,"A few months ago I read Daisy Jones & the six and really enjoyed it so decided I would like to read more. This is not normally the sort of cover or book description that draws me in but read it purely on the strength of her previous book. For me this was a book that fell into the category ‘the more I read, the more I enjoyed it’, certainly not at the level of Daisy Jones but a decent read.Malibu Rising is a story about one unforgettable night in the life of the Riva family, where each individual family member will have life changing decisions to make. A book full of the good and bad in family life and all the upset and joy along the way. There is lots of love in the Riva family where the siblings have always had each other to help make their way through the difficult times. Nina, Jay, Kit and Hud have a very close bond and look out for their mother June who struggles to get by.Through the book we learn of the siblings struggles and successes with the story concluding with the annual party in Malibu that will change the families life forever.A book about relationships and family bonds that I am glad I continued with.I would like to thank both Netgalley and Random House UK for supplying a copy of this book in exchange for an honest review."
2427,5.0,"Wow I absolutely loved this book!!! Although it had a slow beginning it also sets the reader up as it includes background knowledge and insight to the characters past. I throughly enjoyed the format when the author intertwines the 50’s and the 80’s and often dedicates brief chapters to characters. Although I haven’t read daisy jones and the 6 and the seven husbands of Evelyn Hugo, it’s definitely on my list and includes references in this book. However, sometimes I felt like there were a little bit too many characters that if felt hard to digest, but they’re all so so different and unique it wasn’t hard to tell who they were. Overall, I CANT wait to read more of Taylor Jenkins Reid’s books and this is definitely something you should pick up!!!! "
2428,5.0,"

“Family is found...whether it be blood or circumstance or choice, what binds us does not matter. All that matters is that we are bound.”

CHECK OUT MY SPOTIFY PLAYLIST: https://open.spotify.com/playlist/7cs...{Trigger warnings: parental death and abandonment, heavy drug use}UMM THIS WAS AMAZING WHATI AM SPEECHLESS !!!🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩the plot:A lifetime holding it together.One party will bring it crashing down.
Malibu: August, 1983. It's the day of Nina Riva's annual end-of-summer party, and anticipation is at a fever pitch. Everyone wants to be around the famous Rivas: Nina, the talented surfer and supermodel; brothers Jay and Hud, one a championship surfer, the other a renowned photographer; and their adored baby sister, Kit. Together, the siblings are a source of fascination in Malibu and the world over-especially as the offspring of the legendary singer, Mick Riva.The only person not looking forward to the party of the year is Nina herself, who never wanted to be the center of attention, and who has also just been very publicly abandoned by her pro tennis player husband. Oh, and maybe Hud-because it is long past time to confess something to the brother from whom he's been inseparable since birth.Jay, on the other hand, is counting the minutes until nightfall, when the girl he can't stop thinking about promised she'll be there.And Kit has a couple secrets of her own-including a guest she invited without consulting anyone.By midnight the party will be completely out of control. By morning, the Riva mansion will have gone up in flames. But before that first spark in the early hours before dawn, the alcohol will flow, the music will play, and the loves and secrets that shaped this family's generations will all come bubbling to the surface.

“Just because it is in Malibu's nature to burn, so was it in one particular person's nature to set fire and walk away.”

Fun fact, this is my first TJR book ever, and it's needless to say I loved it! I was hooked from the beginning. The author has such an interesting and magnificent way to craft the story and her writing style is so unique I immediately fell in love. A good writing style always helps improve the whole story.the characters:Ahh my found family heart is sobbing right now, these charcters were everything <33~ Nina Riva“Must be nice. To be able to be weak. I wouldn’t know.”AHH LOVE HER SO SO MUCH, SHE DESERVES LOVE TOO!!  ~Jay Riva“what makes surfing feel like more than sport: It requires destiny to be on your side, the ocean must favor you.”I really liked him, he's cool :)~Hud Riva“Hud would love his child the way his mother had loved him: actively, every day, and without ambiguity.”I liked him too, he's sweet ~Kit Riva“She was pretty sure she did not want to kiss any guy at all”My sweet baby, I love her, a girlboss honestly Probably the best part of the book were the characters!The sibling relationship in this book was beautifully portrayed and made me tear up. 🥺💕 Everyone is a complete character, and I loved seeing how they interact and come to some big realizations over the course of the novel.

“They will not know what the future holds or if their paths will ever cross again. But they will feel that - for one night at least - someone has seen them as they have always wanted to be seen. And that will be enough.”

"
2429,4.0,"The Riva siblings all share a love for the ocean and each other but are as unlike as any four individuals can be. The eldest sibling, Nina, is hosting her infamous end-of-season party, which is usually a great source of joy for all four of them. This year, however, each is dealing with their own crises, which they are attempting to keep from the others and are fearful that the party will be the setting where all is revealed.I loved how this novel was formatted. The novel took place over twenty-four hours and the reader was provided with the timeframe of 7am to 7pm, in part one, and 7pm to 7am, in part two, as chapter headings. It added an ominous layer to an already mysterious narrative to feel the time oppressively ticking down to the conclusion.Intersecting these chapters were snippets from June and Mick Riva, their parents. The portions following them detailed how they met, fell in love, and then fell out of it. Witnessing their grown-up selves after being provided with details of their childhood versions added poignancy to the novel and ensured I loved the siblings all the more.This was a very human novel. This is the best way I can describe it. There were scenes of action and sinister intent but the ones of high emotion and suffering were the ones I remained most drawn to. Despite the very privileged lives the siblings led, all they were dealing with were very relatable issues and I thought Taylor Jenkins Reid sensitively and accurately tackled them.I don't know what story I was expecting after the tumultuous The Seven Husbands of Evelyn Hugo, which I absolutely adored, but it wasn't this. This was a far quieter story and it showcased how this author can craft characters that, whether in or out of the media's attention, have me longing to gravitate towards the inner-light she grants them with. I received this book in exchange for an honest review. Thank you to the author, Taylor Jenkins Reid, and the publisher, Cornerstone, for this opportunity."
2430,3.0,"Decent read, fast paced but not remarkable. I have really enjoyed some of this author's books, and some of them I have found to be just ok. Malibu Rising falls squarely into the ""just ok"" category. The good:The 1980s setting was a bit nostalgic for me, because that's when I grew up so I could relate to many of the references. I liked Nina and her siblings, but I felt like Nina's story was the only one truly fleshed out and developed. I appreciated her journey and was rooting for her all the way through. The development of Mick and June's relationship was also well portrayed. I could feel for June and ached with her as Mick made one bad choice after another. The story arc of her alcoholism was incredibly true to the 70s/80s where pretty much everything was swept under the rug and hidden, no one confronted each other and had interventions. The not-so-good:Mick was a true asshole. There's no other way to describe him. I couldn't relate to him at all and was SO glad for the ending confrontation with the kids.The parts about the party were just icky and drawn out, yet they were also choppy and I had no connection to them at all. It felt like the author wrote those scenes as if for a screenplay, a series of vignettes that would play much better on the screen than on the page. Even so, they were filler at the expense of character development.Although I liked the siblings, their story arcs were underdeveloped and shallow. They each had issues but none of them were explored to the extent of Nina's and ended up being kind of throw-away within the big picture.Overall like I said above. It's not a bad book. I got through it really quickly, probably because there's not much depth or even much plot. Nothing fresh, nothing new, would make a decent beach read.I voluntarily reviewed a complimentary copy of this book, all opinions are my own. "
2431,5.0,"Terminei ""Malibu Renasce"" há algumas horas e ainda não consegui processar tudo o que senti. Não é uma história apenas sobre Mick Riva, celebridades e sentimentos equivocados; é também sobre perdas, medos e falhas. É um livro extremamente emocional que bagunçou o meu coração. No entanto, é impossível evitar comparações com ""Daisy Jones & The Six"" ou ""Os Sete Maridos de Evelyn Hugo"", mas assim que comecei percebi que seria um livro totalmente diferente e ainda mais maduro. ""Malibu Renasce"" é sobre ser humano, sobre como erramos tentando acertar e como cada um de nós carrega um fardo deixado por nossas famílias. Uma série de erros que passamos a vida toda carregando em nossos ombros como se fôssemos nós os culpados. É uma história contada por personagens quebrados tentando reencontrar o seu lugar no mundo, não é um livro com inúmeras reviravoltas, mas é um livro verdadeiro, real e extremamente triste. Muitas pessoas vão se identificar com a história dos Riva como eu, outros vão simplesmente achar mais do mesmo. Mas quem já leu algo da Taylor Jenkins Reid, sabe: suas histórias sempre deixam algo com quem as lê e assim como o fogo que queima Malibu de tempos em tempos, às vezes precisamos deixar algumas coisas para trás e seguir em frente. Recomendo a leitura, mas também deixo aqui o alerta para gatilhos familiares. Obrigado Editora Paralela pela ARC e por me permitir ler essa história e ser arrebatado por ela."
2432,3.0,"Started off really great, but then lost me a bit towards the end. "
2433,5.0,"Fun summer read! About a family who lives along the California coast and loves the ocean, 🏄 surf boarding! The story discusses the family dynamics interlaced with famous celebrities ! They are all learning to find their way in the world. I could smell the ocean! Fun read"
